,latitude,longitude,county
8268,38.54,-120.77,Amador County
8269,41.33,-122.36,Siskiyou County
8270,41.33,-122.35,Jackson County
8271,42.46,-122.9,Jackson County
8272,38.89,-120.02,El Dorado County
8273,39.48,-123.47,Mendocino County
8274,39.05,-120.75,Placer County
8275,37.72,-120.88,Stanislaus County
8276,38.98,-120.1,El Dorado County
8277,40.82,-121.5,Shasta County
8278,39.02,-119.16,Lyon County
8279,39.52,-118.98,Churchill County
8280,38.89,-119.78,Douglas County
8281,39.47,-118.8,Churchill County
8282,41.96,-121.5,Siskiyou County
8283,41.91,-121.42,Siskiyou County
8284,39.43,-118.75,Churchill County
8285,39.99,-122.08,Mendocino County
8286,38.24,-121.64,Sacramento County
8287,38.23,-121.64,Solano County
8288,38.38,-120.6,Amador County
8289,38.8,-122.72,Lake County
8290,39.65,-122.01,Glenn County
8291,39.69,-120.44,Sierra County
8292,41.55,-122.35,Siskiyou County
8293,37.54,-121.15,Stanislaus County
8294,37.55,-121.15,Stanislaus County
8295,37.32,-120.66,Merced County
8296,41.79,-122.46,Siskiyou County
8297,39.52,-118.99,Lyon County
8298,38.16,-121.38,San Joaquin County
8299,37.83,-120.49,Tuolumne County
8300,38.33,-121.25,Sacramento County
8301,39.68,-121.98,Glenn County
8302,42.13,-121.48,Klamath County
8303,37.41,-120.64,Merced County
8304,37.52,-120.96,Stanislaus County
8305,37.53,-120.96,Stanislaus County
8306,39.16,-121.55,Josephine County
8307,41.83,-123.37,Siskiyou County
8308,41.84,-123.37,Siskiyou County
8309,39.68,-121.8,Butte County
8310,39.41,-121.7,Butte County
8311,37.93,-120.59,Calaveras County
8312,37.94,-120.6,Calaveras County
8313,37.94,-120.59,Calaveras County
8314,39.9,-122.05,Klamath County
8315,39.67,-122.02,Glenn County
8316,39.63,-121.88,Butte County
8317,38.54,-120.39,El Dorado County
8318,38.53,-121.96,Solano County
8319,39.14,-121.57,Jackson County
8320,39.04,-121.4,Sutter County
8321,39.03,-121.41,Yuba County
8322,40.33,-122.38,Shasta County
8323,40.13,-122.1,Tehama County
8324,40.6,-122.52,Shasta County
8325,41.82,-123.37,Siskiyou County
8326,42.02,-121.39,Klamath County
8327,42.02,-121.4,Klamath County
8328,42.43,-122.87,Jackson County
8329,40.59,-122.07,Shasta County
8330,41.96,-121.46,Siskiyou County
8331,41.81,-123.38,Siskiyou County
8332,42.02,-121.47,Klamath County
8333,42.02,-121.46,Klamath County
8334,41.5,-120.7,Modoc County
8335,37.56,-121.28,Stanislaus County
8336,38.84,-122.73,Lake County
8337,39.09,-123.32,Mendocino County
8338,39.01,-121.79,Sutter County
8339,41.96,-121.56,Siskiyou County
8340,41.84,-121.53,Siskiyou County
8341,38.85,-121.53,Sutter County
8342,41.24,-120.34,Modoc County
8343,41.23,-120.34,Modoc County
8344,41.85,-121.52,Siskiyou County
8345,38.13,-121.59,Sacramento County
8346,42.29,-123.59,Josephine County
8347,38.88,-122.88,Lake County
8348,42.03,-121.48,Douglas County
8349,39.03,-119.78,Douglas County
8350,41.82,-123.38,Siskiyou County
8351,38.56,-122.76,Sonoma County
8352,42.3,-123.59,Josephine County
8353,39.21,-123.38,Mendocino County
8354,39.8,-122.25,Tehama County
8355,37.51,-120.5,Stanislaus County
8356,37.98,-121.16,San Joaquin County
8357,38.75,-122.43,Lake County
8358,39.1,-121.72,Sutter County
8359,39.12,-121.51,Yuba County
8360,41.33,-123.15,Siskiyou County
8361,42.4,-122.96,Jackson County
8362,40.2,-123.5,Trinity County
8363,39.2,-123.22,Mendocino County
8364,39.42,-121.82,Butte County
8365,40.0,-120.97,Plumas County
8366,39.99,-120.98,Plumas County
8367,39.57,-121.86,Butte County
8368,38.94,-120.77,El Dorado County
8369,39.46,-118.88,Churchill County
8370,39.49,-118.81,Churchill County
8371,39.57,-120.63,Sierra County
8372,41.83,-121.5,Siskiyou County
8373,41.83,-121.51,Siskiyou County
8374,40.33,-120.32,Lassen County
8375,38.13,-121.44,San Joaquin County
8376,41.27,-121.8,Siskiyou County
8377,38.92,-118.76,Mineral County
8378,39.19,-122.14,Colusa County
8379,41.79,-119.5,Washoe County
8380,41.79,-119.51,Washoe County
8381,39.41,-121.83,Butte County
8382,39.41,-121.82,Butte County
8383,39.37,-122.24,Colusa County
8384,41.91,-121.46,Jackson County
8385,41.92,-121.37,Modoc County
8386,39.71,-121.53,Butte County
8387,41.87,-121.43,Klamath County
8388,41.87,-121.44,Modoc County
8389,41.78,-119.5,Washoe County
8390,37.48,-121.1,Stanislaus County
8391,40.78,-122.17,Shasta County
8392,40.77,-122.18,Shasta County
8393,40.77,-122.17,Shasta County
8394,39.61,-122.06,Butte County
8395,41.79,-119.52,Washoe County
8396,39.25,-121.65,Sutter County
8397,41.28,-121.8,Siskiyou County
8398,41.83,-121.53,Siskiyou County
8399,37.83,-120.98,San Joaquin County
8400,41.78,-119.52,Washoe County
8401,41.78,-119.51,Washoe County
8402,41.78,-119.53,Washoe County
8403,38.13,-121.92,Solano County
8404,42.15,-124.27,Curry County
8405,38.01,-121.17,San Joaquin County
8406,38.07,-121.88,Contra Costa County
8407,39.39,-121.95,Colusa County
8408,42.03,-121.4,Klamath County
8409,42.23,-121.45,Klamath County
8410,42.41,-121.02,Klamath County
8411,41.89,-121.49,Siskiyou County
8412,40.37,-123.73,Humboldt County
8413,42.01,-121.42,Klamath County
8414,41.74,-122.46,Siskiyou County
8415,39.43,-121.67,Glenn County
8416,40.42,-123.25,Trinity County
8417,41.33,-123.16,Siskiyou County
8418,38.67,-120.92,El Dorado County
8419,39.49,-121.75,Butte County
8420,39.42,-121.67,Butte County
8421,38.86,-122.75,Washoe County
8422,39.2,-122.09,Colusa County
8423,41.42,-121.57,Siskiyou County
8424,39.49,-122.18,Glenn County
8425,38.68,-121.72,Yolo County
8426,37.51,-119.81,Mariposa County
8427,39.6,-122.61,Glenn County
8428,42.51,-123.47,Josephine County
8429,42.51,-123.46,Josephine County
8430,42.2,-121.86,Klamath County
8431,39.36,-121.54,Butte County
8432,37.55,-121.23,Stanislaus County
8433,39.52,-121.93,Butte County
8434,38.91,-122.95,Mendocino County
8435,41.24,-121.7,Siskiyou County
8436,39.05,-121.61,Lake County
8437,39.22,-123.03,Lake County
8438,41.78,-119.49,Washoe County
8439,41.79,-119.49,Washoe County
8440,40.5,-120.47,Lassen County
8441,38.35,-121.12,Sacramento County
8442,41.95,-121.5,Siskiyou County
8443,41.95,-121.49,Siskiyou County
8444,41.77,-119.49,Washoe County
8445,41.77,-119.5,Washoe County
8446,37.4,-120.72,Merced County
8447,41.97,-121.48,Siskiyou County
8448,42.4,-121.2,Klamath County
8449,42.4,-121.21,Klamath County
8450,37.48,-120.82,Stanislaus County
8451,39.45,-121.18,Yuba County
8452,39.95,-121.08,Butte County
8453,40.18,-122.76,Tehama County
8454,38.83,-121.57,Sutter County
8455,38.83,-121.58,Sutter County
8456,38.95,-121.42,Placer County
8457,39.49,-121.81,Butte County
8458,39.21,-122.3,Colusa County
8459,42.39,-121.19,Klamath County
8460,42.41,-121.21,Klamath County
8461,40.03,-123.45,Trinity County
8462,38.48,-120.45,Calaveras County
8463,40.61,-124.25,Humboldt County
8464,38.2,-120.87,Sacramento County
8465,42.5,-122.98,Jackson County
8466,38.84,-122.68,Lake County
8467,38.14,-121.14,San Joaquin County
8468,38.87,-122.63,Lake County
8469,37.77,-121.18,San Joaquin County
8470,37.58,-121.18,Stanislaus County
8471,37.99,-121.55,Contra Costa County
8472,39.42,-121.62,Butte County
8473,41.96,-121.49,Siskiyou County
8474,39.41,-122.09,Colusa County
8475,37.36,-122.07,Santa Clara County
8476,37.96,-121.43,San Joaquin County
8477,41.61,-122.9,Siskiyou County
8478,42.43,-123.46,Josephine County
8479,39.18,-120.66,Placer County
8480,38.44,-120.44,Jackson County
8481,40.59,-123.01,Trinity County
8482,38.95,-122.76,Lake County
8483,40.56,-122.87,Trinity County
8484,40.75,-121.31,Lassen County
8485,39.16,-120.56,Placer County
8486,40.74,-121.3,Lassen County
8487,37.76,-120.91,Stanislaus County
8488,39.14,-120.59,Placer County
8489,41.6,-121.42,Modoc County
8490,41.59,-121.43,Jackson County
8491,41.69,-122.14,Curry County
8492,42.1,-120.87,Jackson County
8493,38.73,-119.77,Alpine County
8494,38.33,-122.51,Sonoma County
8495,40.8,-121.28,Lassen County
8496,38.44,-120.46,Klamath County
8497,41.97,-121.69,Siskiyou County
8498,41.97,-121.7,Siskiyou County
8499,42.54,-121.66,Klamath County
8500,42.55,-121.66,Klamath County
8501,42.55,-121.73,Klamath County
8502,42.55,-121.74,Klamath County
8503,42.55,-121.75,Klamath County
8504,37.61,-120.52,Stanislaus County
8505,42.53,-122.4,Jackson County
8506,42.13,-123.35,Josephine County
8507,42.13,-122.43,Jackson County
8508,42.55,-121.67,Klamath County
8509,41.7,-122.15,Curry County
8510,37.99,-121.57,Contra Costa County
8511,39.73,-121.91,Butte County
8512,40.07,-122.24,Tehama County
8513,42.16,-123.05,Jackson County
8514,38.82,-121.36,Placer County
8515,38.27,-121.18,Klamath County
8516,38.28,-121.18,Sacramento County
8517,41.59,-121.41,Modoc County
8518,39.94,-120.62,Plumas County
8519,42.39,-123.54,Josephine County
8520,42.47,-123.23,Josephine County
8521,40.19,-121.14,Plumas County
8522,37.75,-121.54,San Joaquin County
8523,41.61,-121.86,Siskiyou County
8524,41.64,-123.06,Siskiyou County
8525,41.6,-121.86,Siskiyou County
8526,41.96,-121.67,Siskiyou County
8527,42.04,-121.76,Klamath County
8528,41.96,-121.66,Siskiyou County
8529,39.66,-122.0,Josephine County
8530,42.01,-121.76,Klamath County
8531,42.02,-121.75,Klamath County
8532,37.99,-121.27,San Joaquin County
8533,37.59,-120.71,Stanislaus County
8534,39.52,-121.59,Butte County
8535,39.11,-121.56,Yuba County
8536,37.53,-119.83,Stanislaus County
8537,38.21,-121.38,San Joaquin County
8538,38.18,-121.61,Sacramento County
8539,38.99,-121.58,Sutter County
8540,37.63,-120.83,Stanislaus County
8541,38.15,-122.08,Solano County
8542,38.98,-121.57,Yuba County
8543,39.56,-122.01,Glenn County
8544,39.43,-122.18,Glenn County
8545,39.43,-122.19,Glenn County
8546,37.52,-120.72,Curry County
8547,37.44,-120.66,Merced County
8548,37.66,-120.79,Stanislaus County
8549,38.91,-119.99,El Dorado County
8550,39.33,-121.48,Yuba County
8551,39.33,-121.49,Yuba County
8552,42.14,-124.32,Curry County
8553,41.74,-121.84,Siskiyou County
8554,39.46,-118.81,Churchill County
8555,42.54,-123.37,Josephine County
8556,37.99,-121.78,Contra Costa County
8557,39.37,-121.84,Butte County
8558,38.54,-121.76,Yolo County
8559,37.59,-120.48,Merced County
8560,37.67,-121.51,San Joaquin County
8561,39.93,-120.61,Plumas County
8562,39.93,-120.62,Plumas County
8563,39.12,-121.07,Nevada County
8564,39.12,-121.06,Nevada County
8565,39.11,-121.07,Nevada County
8566,39.27,-121.04,Nevada County
8567,40.37,-121.41,Trinity County
8568,39.15,-121.89,Sutter County
8569,39.7,-122.13,Glenn County
8570,38.09,-121.08,San Joaquin County
8571,37.55,-119.83,Mariposa County
8572,37.54,-119.83,Mariposa County
8573,38.28,-121.14,Sacramento County
8574,39.06,-121.48,Yuba County
8575,41.63,-123.54,Siskiyou County
8576,41.63,-123.55,Siskiyou County
8577,37.95,-121.17,San Joaquin County
8578,37.33,-121.04,Stanislaus County
8579,37.33,-121.05,Stanislaus County
8580,39.55,-119.56,Washoe County
8581,39.54,-119.56,Washoe County
8582,38.73,-121.72,Yolo County
8583,40.35,-121.61,Shasta County
8584,38.07,-121.12,San Joaquin County
8585,39.55,-122.0,Glenn County
8586,38.0,-122.36,Contra Costa County
8587,37.92,-121.21,San Joaquin County
8588,37.52,-120.69,Stanislaus County
8589,37.45,-121.17,Stanislaus County
8590,37.46,-121.17,Stanislaus County
8591,37.66,-121.55,San Joaquin County
8592,37.66,-121.56,San Joaquin County
8593,37.67,-121.55,San Joaquin County
8594,38.41,-121.33,Sacramento County
8595,39.67,-121.8,Butte County
8596,37.34,-120.89,Merced County
8597,41.61,-123.56,Siskiyou County
8598,41.61,-123.57,Siskiyou County
8599,41.62,-123.53,Siskiyou County
8600,41.63,-123.53,Siskiyou County
8601,41.6,-123.56,Siskiyou County
8602,41.6,-123.59,Siskiyou County
8603,38.45,-121.44,Sacramento County
8604,38.44,-121.44,Sacramento County
8605,39.92,-122.13,Tehama County
8606,39.93,-122.13,Tehama County
8607,39.93,-122.04,Tehama County
8608,41.61,-123.58,Siskiyou County
8609,41.6,-123.55,Siskiyou County
8610,41.6,-123.54,Siskiyou County
8611,37.85,-121.62,Contra Costa County
8612,39.72,-122.21,Glenn County
8613,38.94,-121.66,Sutter County
8614,38.93,-121.65,Sutter County
8615,37.84,-121.63,Contra Costa County
8616,37.92,-121.31,San Joaquin County
8617,37.33,-121.71,Santa Clara County
8618,37.55,-120.62,Stanislaus County
8619,38.67,-121.12,Sacramento County
8620,39.4,-121.95,Glenn County
8621,39.39,-121.96,Butte County
8622,37.6,-120.87,Stanislaus County
8623,40.26,-119.72,Washoe County
8624,39.93,-122.4,Tehama County
8625,39.6,-122.14,Glenn County
8626,39.6,-122.15,Glenn County
8627,38.87,-121.39,Sutter County
8628,38.87,-121.4,Sutter County
8629,39.46,-118.85,Churchill County
8630,37.82,-120.74,Stanislaus County
8631,38.22,-121.65,Solano County
8632,38.98,-121.89,Colusa County
8633,42.42,-122.92,Jackson County
8634,37.98,-119.14,Mono County
8635,37.97,-119.15,Mono County
8636,37.98,-119.15,Mono County
8637,37.97,-119.14,Mono County
8638,38.0,-119.15,Mono County
8639,37.99,-119.14,Mono County
8640,39.46,-122.02,Glenn County
8641,39.45,-122.01,Glenn County
8642,40.58,-122.34,Shasta County
8643,39.15,-122.57,Lake County
8644,39.14,-122.55,Lake County
8645,39.15,-122.56,Lake County
8646,39.15,-122.55,Lake County
8647,37.39,-120.62,Merced County
8648,41.71,-122.53,Siskiyou County
8649,39.49,-119.62,Storey County
8650,39.72,-121.24,Butte County
8651,38.96,-120.86,Placer County
8652,38.97,-120.84,Placer County
8653,38.97,-120.85,Placer County
8654,38.96,-120.84,Placer County
8655,38.97,-120.86,Placer County
8656,38.96,-120.83,Placer County
8657,38.95,-120.83,El Dorado County
8658,38.97,-120.82,Placer County
8659,38.96,-120.82,El Dorado County
8660,38.97,-120.83,Placer County
8661,38.98,-120.84,Placer County
8662,38.98,-120.87,Placer County
8663,39.71,-121.24,Plumas County
8664,40.05,-122.57,Tehama County
8665,38.97,-120.81,Lake County
8666,38.95,-120.82,El Dorado County
8667,38.95,-120.84,Placer County
8668,40.04,-122.58,Tehama County
8669,40.05,-122.58,Tehama County
8670,40.04,-122.57,Tehama County
8671,40.03,-122.58,Tehama County
8672,38.8,-121.45,Placer County
8673,38.95,-120.85,El Dorado County
8674,38.98,-120.81,Placer County
8675,38.98,-120.82,El Dorado County
8676,39.68,-121.93,Klamath County
8677,38.97,-120.8,Lake County
8678,38.96,-120.8,El Dorado County
8679,38.97,-120.79,Mendocino County
8680,38.97,-120.78,El Dorado County
8681,37.61,-122.01,Alameda County
8682,38.94,-120.85,El Dorado County
8683,38.95,-120.81,El Dorado County
8684,38.3,-120.83,Amador County
8685,38.3,-120.82,Amador County
8686,38.98,-120.83,El Dorado County
8687,38.95,-120.8,Placer County
8688,37.74,-121.56,San Joaquin County
8689,38.95,-120.78,El Dorado County
8690,38.94,-120.86,El Dorado County
8691,38.96,-120.79,Placer County
8692,38.96,-120.78,Placer County
8693,38.95,-120.79,El Dorado County
8694,38.94,-120.87,Placer County
8695,38.95,-120.87,El Dorado County
8696,38.68,-121.09,El Dorado County
8697,37.26,-119.67,Madera County
8698,37.26,-119.66,Madera County
8699,37.52,-120.38,Alameda County
8700,37.56,-121.14,Stanislaus County
8701,37.54,-120.85,Stanislaus County
8702,39.65,-121.6,Butte County
8703,41.46,-123.36,Siskiyou County
8704,41.46,-123.35,Harney County
8705,37.47,-121.14,Stanislaus County
8706,37.46,-121.13,Stanislaus County
8707,37.55,-121.14,Stanislaus County
8708,38.3,-121.93,Solano County
8709,38.3,-121.92,Solano County
8710,39.34,-122.05,Colusa County
8711,38.13,-121.43,San Joaquin County
8712,37.83,-122.28,Alameda County
8713,37.83,-122.27,Alameda County
8714,38.97,-121.62,Yuba County
8715,41.03,-121.43,Shasta County
8716,41.04,-121.42,Shasta County
8717,41.03,-121.42,Shasta County
8718,41.04,-121.43,Shasta County
8719,39.53,-119.66,Washoe County
8720,39.53,-119.69,Washoe County
8721,39.53,-119.68,Washoe County
8722,39.53,-119.67,Washoe County
8723,39.52,-119.67,Washoe County
8724,39.54,-119.66,Washoe County
8725,39.54,-119.69,Washoe County
8726,39.54,-119.65,Washoe County
8727,39.54,-119.68,Washoe County
8728,39.53,-119.64,Washoe County
8729,39.54,-119.67,Washoe County
8730,37.51,-120.69,Merced County
8731,39.67,-121.93,Butte County
8732,37.59,-120.83,Stanislaus County
8733,37.63,-121.76,Alameda County
8734,39.23,-122.13,Colusa County
8735,39.06,-121.6,Sutter County
8736,39.74,-119.97,Washoe County
8737,39.73,-119.97,Washoe County
8738,37.59,-120.51,Stanislaus County
8739,39.39,-121.9,Lake County
8740,37.3,-120.61,Merced County
8741,37.58,-120.86,Stanislaus County
8742,37.58,-120.87,Stanislaus County
8743,40.41,-122.72,Shasta County
8744,40.41,-122.73,Shasta County
8745,40.42,-122.72,Shasta County
8746,40.41,-122.71,Shasta County
8747,40.4,-122.73,Shasta County
8748,38.37,-121.96,Solano County
8749,37.59,-121.37,San Joaquin County
8750,37.58,-121.37,San Joaquin County
8751,37.58,-121.38,San Joaquin County
8752,37.59,-121.38,San Joaquin County
8753,37.28,-120.27,Merced County
8754,37.29,-120.28,Merced County
8755,37.28,-120.28,Merced County
8756,37.29,-120.27,Merced County
8757,38.85,-121.95,Yolo County
8758,38.82,-121.66,Sutter County
8759,38.81,-121.66,Sutter County
8760,38.78,-121.71,Yolo County
8761,37.67,-121.78,Alameda County
8762,39.27,-121.39,Yuba County
8763,38.87,-121.81,Yolo County
8764,37.83,-121.16,San Joaquin County
8765,38.09,-120.81,Calaveras County
8766,38.08,-120.82,Calaveras County
8767,38.08,-120.81,Calaveras County
8768,38.08,-120.83,Calaveras County
8769,39.55,-122.21,Glenn County
8770,38.87,-121.77,Sutter County
8771,38.85,-119.58,Lyon County
8772,37.41,-121.8,Santa Clara County
8773,37.4,-119.02,Fresno County
8774,40.28,-121.44,Tehama County
8775,39.36,-120.97,Nevada County
8776,37.76,-121.39,San Joaquin County
8777,37.41,-119.02,Fresno County
8778,38.01,-121.16,San Joaquin County
8779,39.7,-121.93,Josephine County
8780,39.6,-122.21,Glenn County
8781,38.43,-122.36,Napa County
8782,38.44,-121.91,Solano County
8783,37.44,-120.55,Merced County
8784,37.43,-120.55,Merced County
8785,39.1,-122.79,Lake County
8786,39.22,-122.1,Colusa County
8787,40.86,-123.67,Humboldt County
8788,39.52,-119.37,Lyon County
8789,39.51,-119.39,Lyon County
8790,39.51,-119.38,Lyon County
8791,38.87,-121.6,Sutter County
8792,38.29,-122.32,Napa County
8793,38.3,-122.32,Napa County
8794,37.36,-120.94,Stanislaus County
8795,37.36,-120.95,Stanislaus County
8796,38.69,-121.64,Jackson County
8797,38.79,-121.01,El Dorado County
8798,38.34,-122.01,Solano County
8799,38.35,-122.0,Solano County
8800,38.35,-122.01,Solano County
8801,38.79,-121.0,El Dorado County
8802,37.62,-121.0,San Joaquin County
8803,38.13,-121.14,San Joaquin County
8804,37.6,-119.56,San Joaquin County
8805,38.38,-121.35,Sacramento County
8806,38.38,-121.36,Sacramento County
8807,38.26,-121.78,Solano County
8808,37.38,-120.48,Merced County
8809,37.37,-120.48,Merced County
8810,38.29,-121.97,Solano County
8811,39.69,-121.72,Butte County
8812,39.69,-121.71,Butte County
8813,39.68,-121.72,Butte County
8814,39.94,-119.73,Washoe County
8815,39.95,-119.73,Washoe County
8816,39.95,-119.72,Washoe County
8817,39.95,-119.71,Washoe County
8818,39.96,-119.73,Washoe County
8819,40.02,-119.93,Washoe County
8820,40.02,-119.91,Washoe County
8821,40.02,-119.94,Lassen County
8822,40.01,-119.91,Washoe County
8823,40.01,-119.9,Washoe County
8824,40.02,-119.92,Washoe County
8825,40.01,-119.93,Washoe County
8826,40.01,-119.92,Washoe County
8827,40.0,-119.9,Washoe County
8828,40.0,-119.92,Washoe County
8829,40.0,-119.91,Washoe County
8830,39.93,-119.94,Washoe County
8831,39.93,-119.92,Washoe County
8832,39.93,-119.93,Washoe County
8833,39.92,-119.93,Washoe County
8834,39.93,-119.95,Washoe County
8835,39.92,-119.94,Washoe County
8836,39.92,-119.92,Washoe County
8837,39.91,-119.92,Washoe County
8838,39.88,-119.88,Washoe County
8839,39.89,-119.89,Washoe County
